stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:DUA8754629,"RUNGIS LA FRATERNELLE",,48.74026275,2.35300078,,,1,
StopArea:DUA8754631,"CHEMIN D'ANTONY",,48.74793923,2.3126935,,,1,
StopArea:DUA8738328,"MASSY VERRIERES",,48.73471384,2.27346641,,,1,
StopArea:DUA8739357,"MASSY PALAISEAU",,48.7246981,2.25797738,,,1,
StopArea:DUA8739365,"PETIT VAUX",,48.67637903,2.33323244,,,1,
StopArea:DUA8739364,"GRAVIGNY BALIZY",,48.68571124,2.31760942,,,1,
StopArea:DUA8739363,"CHILLY MAZARIN",,48.70004602,2.30742866,,,1,
StopArea:DUA8739361,"LONGJUMEAU",,48.70223685,2.29454083,,,1,
StopArea:DUA8739356,"IGNY",,48.7403425,2.22992396,,,1,
StopArea:DUA8739354,"BIEVRES",,48.75162582,2.21525784,,,1,
StopArea:DUA8739353,"VAUBOYEN",,48.758309,2.19116538,,,1,
StopArea:DUA8739351,"JOUY EN JOSAS",,48.76490016,2.16308874,,,1,
StopArea:DUA8739350,"PETIT JOUY LES LOGES",,48.77042195,2.14681511,,,1,
StopArea:DUA8754017,"DOURDAN LA FORET",,48.53561753,1.99588547,,,1,
StopArea:DUA8754320,"AVENUE DU PRESIDENT KENNEDY - Maison de Radio France",,48.85274464,2.27979007,,,1,
StopArea:DUA8754318,"BOULAINVILLIERS",,48.85626924,2.27487604,,,1,
StopArea:DUA8738104,"AVENUE HENRI MARTIN",,48.86430217,2.27295462,,,1,
StopArea:DUA8738103,"AVENUE FOCH",,48.87097083,2.27555643,,,1,
StopArea:DUA8728187,"MAGENTA",,48.88091071,2.35881445,,,1,
StopArea:DUA8728189,"HAUSSMANN SAINT-LAZARE",,48.87484303,2.32674667,,,1,
StopArea:DUA8754512,"GUILLERVAL",,48.37461833,2.06022184,,,1,
StopArea:DUA8768245,"CHAMPAGNE SUR SEINE",,48.40643396,2.79912641,,,1,
StopArea:DUA8768666,"PARIS BERCY",,48.83849325,2.38188742,,,1,
StopArea:DUA8768240,"LIVRY SUR SEINE",,48.51032195,2.6792961,,,1,
StopArea:DUA8768241,"CHARTRETTES",,48.48703065,2.69582765,,,1,
StopArea:DUA8768242,"FONTAINE LE PORT",,48.48709164,2.751183,,,1,
StopArea:DUA8768243,"HERICY",,48.44288378,2.76091249,,,1,
StopArea:DUA8768244,"VULAINES SUR SEINE SAMOREAU",,48.43097248,2.75316341,,,1,
StopArea:DUA8768246,"VERNOU SUR SEINE",,48.38669354,2.84297844,,,1,
StopArea:DUA8768247,"LA GRANDE PAROISSE",,48.379071,2.89713884,,,1,
StopArea:DUA8739100,"PARIS MONTPARNASSE",,48.84194416,2.32100624,,,1,
StopArea:DUA8739153,"VANVES MALAKOFF",,48.81859256,2.29205637,,,1,
StopArea:DUA8739156,"CLAMART",,48.8134716,2.27268715,,,1,
StopArea:DUA8739310,"MEUDON",,48.81461466,2.24094318,,,1,
StopArea:DUA8739311,"BELLEVUE",,48.81897531,2.2295573,,,1,
StopArea:DUA8739312,"SEVRES RIVE GAUCHE",,48.82104011,2.21566368,,,1,
StopArea:DUA8739320,"CHAVILLE RIVE GAUCHE",,48.80591619,2.1882254,,,1,
StopArea:DUA8739383,"TRAPPES",,48.77475252,2.00627258,,,1,
StopArea:DUA8739327,"COIGNIERES",,48.74348033,1.92102103,,,1,
StopArea:DUA8739328,"LES ESSARTS LE ROI",,48.72186743,1.89070467,,,1,
StopArea:DUA8739329,"LE PERRAY",,48.69332438,1.85671079,,,1,
StopArea:DUA8738400,"PARIS SAINT-LAZARE",,48.87560536,2.32530159,,,1,
StopArea:DUA8741589,"BONNIERES",,49.03797251,1.57950491,,,1,
StopArea:DUA8741560,"VERNON",,49.09059206,1.47916082,,,1,
StopArea:DUA8738600,"LA GARENNE COLOMBES",,48.90948973,2.23794651,,,1,
StopArea:DUA8738640,"HOUILLES CARRIERES SUR SEINE",,48.91969241,2.18547739,,,1,
StopArea:DUA8738605,"ACHERES GRAND CORMIER",,48.95539803,2.09350459,,,1,
StopArea:DUA8738115,"BOISSY L'AILLERIE",,49.07535186,2.02511387,,,1,
StopArea:DUA8738114,"OSNY",,49.06305611,2.05735037,,,1,
StopArea:DUA8738142,"SAINT-OUEN L'AUMONE QUARTIER DE L'EGLISE",,49.04018827,2.10443314,,,1,
StopArea:DUA8738116,"MONTGEROULT COURCELLES",,49.08092614,2.00374685,,,1,
StopArea:DUA8738117,"US",,49.09964507,1.97051796,,,1,
StopArea:DUA8738118,"SANTEUIL LE PERCHAY",,49.12344665,1.94931487,,,1,
StopArea:DUA8738119,"CHARS",,49.16266515,1.93691059,,,1,
StopArea:DUA8738120,"LA VILLETERTRE",,49.20268794,1.92052945,,,1,
StopArea:DUA8738121,"LIANCOURT SAINT-PIERRE",,49.22080125,1.90528082,,,1,
StopArea:DUA8738122,"CHAUMONT EN VEXIN",,49.26131628,1.87257125,,,1,
StopArea:DUA8738123,"TRIE CHATEAU",,49.28258357,1.81806431,,,1,
StopArea:DUA8738124,"GISORS",,49.28525742,1.78504837,,,1,
StopArea:DUA8738113,"ASNIERES SUR SEINE",,48.90635515,2.28429177,,,1,
StopArea:DUA8738107,"BOIS COLOMBES",,48.91446717,2.27093761,,,1,
StopArea:DUA8738108,"COLOMBES",,48.92353557,2.25905207,,,1,
StopArea:DUA8738109,"LE STADE",,48.93075495,2.26078791,,,1,
StopArea:DUA8727640,"SAINT-LEU D'ESSERENT",,49.21385227,2.41734786,,,1,
StopArea:DUA8727641,"PRECY SUR OISE",,49.20326164,2.37658001,,,1,
StopArea:DUA8727644,"BORAN SUR OISE",,49.16677103,2.36228276,,,1,
StopArea:DUA8727645,"BRUYERES SUR OISE",,49.15518581,2.32573359,,,1,
StopArea:DUA8727654,"AUVERS SUR OISE",,49.07045803,2.17528542,,,1,
StopArea:DUA8727616,"CHAPONVAL",,49.06968801,2.14276172,,,1,
StopArea:DUA8727615,"PONT PETIT",,49.06015355,2.13074377,,,1,
StopArea:DUA8727614,"EPLUCHES",,49.05509727,2.1227176,,,1,
StopArea:DUA8739348,"DREUX",,48.73095067,1.36995859,,,1,
StopArea:DUA8739347,"MARCHEZAIS BROUE",,48.76841754,1.51331683,,,1,
StopArea:DUA8739346,"HOUDAN",,48.7957423,1.60253575,,,1,
StopArea:DUA8739345,"TACOIGNIERES RICHEBOURG",,48.82957138,1.66938323,,,1,
StopArea:DUA8739344,"ORGERUS BEHOUST",,48.82697189,1.70352545,,,1,
StopArea:DUA8739343,"GARANCIERES LA QUEUE",,48.81072373,1.76475529,,,1,
StopArea:DUA8739389,"MONTFORT L'AMAURY MERE",,48.80252354,1.81556148,,,1,
StopArea:DUA8739388,"VILLIERS NEAUPHLE PONTCHARTRAIN",,48.8154092,1.87706709,,,1,
StopArea:DUA8739342,"PLAISIR GRIGNON",,48.83149937,1.943704,,,1,
StopArea:DUA8739340,"FONTENAY LE FLEURY",,48.80741411,2.04013879,,,1,
StopArea:DUA8739341,"VILLEPREUX LES CLAYES",,48.82374828,1.9916316,,,1,
StopArea:DUA8739362,"PLAISIR LES CLAYES",,48.83067974,1.9598601,,,1,
StopArea:DUA8727657,"LUZARCHES",,49.1173271,2.42098078,,,1,
StopArea:DUA8727203,"SEUGY",,49.11901889,2.39970419,,,1,
StopArea:DUA8727656,"VIARMES",,49.11681569,2.36809594,,,1,
StopArea:DUA8727655,"BELLOY SAINT-MARTIN",,49.09785893,2.36176618,,,1,
StopArea:DUA8727202,"VILLAINES",,49.07946652,2.35081082,,,1,
StopArea:DUA8711677,"CRECY LA CHAPELLE",,48.85929627,2.90538933,,,1,
StopArea:DUA8711674,"VILLIERS MONTBARBIN",,48.86328983,2.88317965,,,1,
StopArea:DUA8711673,"COUILLY SAINT-GERMAIN QUINCY",,48.88329053,2.85384457,,,1,
StopArea:DUA8711640,"MONTRY CONDE",,48.89033156,2.82706603,,,1,
StopArea:DUA8727205,"THIEUX NANTOUILLET",,49.00811161,2.68023017,,,1,
StopArea:DUA8727204,"COMPANS",,48.991389,2.66503781,,,1,
StopArea:DUA8727141,"AULNAY SOUS BOIS",,48.93193976,2.49501618,,,1,
StopArea:DUA8739336,"BEYNES",,48.8596069,1.87531901,,,1,
StopArea:DUA8738171,"MAREIL SUR MAULDRE",,48.89323429,1.87172298,,,1,
StopArea:DUA8738172,"MAULE",,48.90872193,1.85731766,,,1,
StopArea:DUA8738173,"NEZEL AULNAY",,48.93870659,1.84094456,,,1,
StopArea:DUA8738200,"BECON LES BRUYERES",,48.90575921,2.26994652,,,1,
StopArea:DUA8738220,"COURBEVOIE",,48.89771157,2.24767495,,,1,
StopArea:DUA8738221,"LA DEFENSE GRANDE ARCHE",,48.89183844,2.23864251,,,1,
StopArea:DUA8738238,"PUTEAUX",,48.88322689,2.23369446,,,1,
StopArea:DUA8738237,"SURESNES MONT VALERIEN",,48.8718013,2.22122325,,,1,
StopArea:DUA8738236,"LE VAL D'OR",,48.85641649,2.21655476,,,1,
StopArea:DUA8738235,"SAINT-CLOUD",,48.84511861,2.21721881,,,1,
StopArea:DUA8738112,"CLICHY LEVALLOIS",,48.89681107,2.29817841,,,1,
StopArea:DUA8738234,"SEVRES VILLE D'AVRAY",,48.82654972,2.20067995,,,1,
StopArea:DUA8738233,"CHAVILLE RIVE DROITE",,48.81211256,2.18751055,,,1,
StopArea:DUA8738288,"VIROFLAY RIVE DROITE",,48.80548966,2.16850359,,,1,
StopArea:DUA8738287,"MONTREUIL",,48.80666992,2.1513117,,,1,
StopArea:DUA8738286,"VERSAILLES RIVE DROITE",,48.80960047,2.13435356,,,1,
StopArea:DUA8738225,"GARCHES MARNES LA COQUETTE",,48.8385816,2.1864887,,,1,
StopArea:DUA8738226,"VAUCRESSON",,48.83716094,2.15265159,,,1,
StopArea:DUA8738243,"LA CELLE SAINT-CLOUD",,48.84318373,2.13832058,,,1,
StopArea:DUA8738244,"BOUGIVAL",,48.85424146,2.13157873,,,1,
StopArea:DUA8738245,"LOUVECIENNES",,48.86100553,2.12306212,,,1,
StopArea:DUA8738246,"MARLY LE ROI",,48.87152404,2.09702291,,,1,
StopArea:DUA8738247,"L'ETANG LA VILLE",,48.86806056,2.07670248,,,1,
StopArea:DUA8738248,"SAINT-NOM LA BRETECHE FORET DE MARLY",,48.8671466,2.05054373,,,1,
StopArea:DUA8738265,"CERGY LE HAUT",,49.04772229,2.01072806,,,1,
StopArea:DUA8738249,"CERGY SAINT-CHRISTOPHE",,49.04980226,2.03445901,,,1,
StopArea:DUA8738190,"CERGY PREFECTURE",,49.03640785,2.0802849,,,1,
StopArea:DUA8733448,"NEUVILLE UNIVERSITE",,49.01471888,2.07950746,,,1,
StopArea:DUA8738165,"ACHERES VILLE",,48.96991792,2.0770657,,,1,
StopArea:DUA8738631,"NANTERRE UNIVERSITE",,48.90120684,2.2154925,,,1,
StopArea:DUA8738630,"LES VALLEES",,48.91363332,2.25730781,,,1,
StopArea:DUA8727618,"SANNOIS",,48.96988603,2.26353444,,,1,
StopArea:DUA8738156,"GARGENVILLE",,48.98322742,1.80892167,,,1,
StopArea:DUA8743179,"ROUGEMONT CHANTELOUP",,48.93093171,2.51502949,,,1,
StopArea:DUA8711389,"FREINVILLE SEVRAN",,48.92706551,2.51998523,,,1,
StopArea:DUA8711388,"L'ABBAYE",,48.92192375,2.5164234,,,1,
StopArea:DUA8798871,"LYCEE HENRI SELLIER",,48.91609415,2.51504135,,,1,
StopArea:DUA8711386,"GARGAN",,48.90829653,2.5172286,,,1,
StopArea:DUA8711385,"LES PAVILLONS SOUS BOIS",,48.90230114,2.50958404,,,1,
StopArea:DUA8711387,"ALLEE DE LA TOUR RENDEZ-VOUS",,48.89663827,2.50597623,,,1,
StopArea:DUA8711384,"LES COQUETIERS",,48.89291254,2.50025764,,,1,
StopArea:DUA8798870,"REMISE A JORELLE",,48.89384609,2.48801867,,,1,
StopPoint:DUA8731351,"BEAUVAIS",,49.42619548,2.08848802,,,0,StopArea:DUA8731351
StopPoint:DUA8744895,"BEAUVAIS TILLE AEROPORT",,49.45945747,2.11077476,,,0,StopArea:DUA8744895
StopPoint:DUA8754573,"BONNEVAL",,48.1864324,1.38623514,,,0,StopArea:DUA8754573
StopPoint:DUA8754575,"CHATEAUDUN",,48.07340208,1.33842597,,,0,StopArea:DUA8754575
StopPoint:DUA8727611,"CHANTILLY GOUVIEUX",,49.18732963,2.45949842,,,0,StopArea:DUA8727611
StopPoint:DUA8727210,"VINEUIL SAINT-FIRMIN",,49.2163859,2.49111255,,,0,StopArea:DUA8727210
StopPoint:DUA8727211,"COURTEUIL",,49.20083445,2.53889059,,,0,StopArea:DUA8727211
StopPoint:DUA8727212,"SAINT-NICOLAS AUMONT",,49.20360853,2.55055657,,,0,StopArea:DUA8727212
StopPoint:DUA8727166,"SENLIS",,49.20610583,2.59222574,,,0,StopArea:DUA8727166
StopPoint:DUA8738189,"CONFLANS SAINTE-HONORINE",,48.99662573,2.09775632,,,0,StopArea:DUA8738189
StopPoint:DUA8738145,"CONFLANS FIN D'OISE",,48.99131248,2.07399561,,,0,StopArea:DUA8738145
StopPoint:DUA8738148,"MAURECOURT",,48.98705215,2.05977049,,,0,StopArea:DUA8738148
StopPoint:DUA8738149,"ANDRESY",,48.9748165,2.04906595,,,0,StopArea:DUA8738149
StopPoint:DUA8738147,"CHANTELOUP LES VIGNES",,48.97036255,2.02750179,,,0,StopArea:DUA8738147
StopPoint:DUA8738180,"TRIEL SUR SEINE",,48.98106744,2.00591396,,,0,StopArea:DUA8738180
StopPoint:DUA8738181,"VAUX SUR SEINE",,49.00712261,1.96353489,,,0,StopArea:DUA8738181
StopPoint:DUA8738182,"THUN LE PARADIS",,49.0066956,1.91922049,,,0,StopArea:DUA8738182
StopPoint:DUA8741071,"MEULAN ARQUEBUSE",,49.00439827,1.90952014,,,0,StopArea:DUA8741071
StopPoint:DUA8738668,"LES MUREAUX",,48.99258733,1.91351404,,,0,StopArea:DUA8738668
StopPoint:DUA76:367,"GARE DE CORBEIL ESSONNES",,48.61411793,2.47389296,,,0,StopArea:DUA8768100
StopPoint:DUA76:368,"GARE DE MOULIN GALANT",,48.58615298,2.4734403,,,0,StopArea:DUA8768140
StopPoint:DUA76:369,"GARE DE MENNECY",,48.57106327,2.43325189,,,0,StopArea:DUA8768141
StopPoint:DUA76:370,"GARE DE BALLANCOURT",,48.53243334,2.37128293,,,0,StopArea:DUA8768143
StopPoint:DUA76:371,"GARE DE LA FERTE ALAIS",,48.48475544,2.35172443,,,0,StopArea:DUA8768145
StopPoint:DUA76:372,"GARE DE BOUTIGNY",,48.43488167,2.37658302,,,0,StopArea:DUA8768147
StopPoint:DUA76:373,"GARE DE MAISSE",,48.3936,2.39342652,,,0,StopArea:DUA8768148
StopPoint:DUA76:374,"GARE DE BUNO GIRONVILLE",,48.3710816,2.38672293,,,0,StopArea:DUA8768151
StopPoint:DUA76:375,"GARE DE BOIGNEVILLE",,48.34235024,2.37894111,,,0,StopArea:DUA8768440
StopPoint:DUA76:376,"GARE DE MALESHERBES",,48.29336663,2.40102617,,,0,StopArea:DUA8768441
StopPoint:DUA8711630,"COULOMMIERS",,48.80850308,3.08032053,,,0,StopArea:DUA8711630
StopPoint:DUA8711634,"CHAILLY BOISSY LE CHATEL",,48.81434523,3.15249005,,,0,StopArea:DUA8711634
StopPoint:DUA8711635,"CHAUFFRY",,48.81128738,3.17476072,,,0,StopArea:DUA8711635
StopPoint:DUA8711636,"SAINT-SIMEON",,48.79968311,3.20860209,,,0,StopArea:DUA8711636
StopPoint:DUA8711637,"SAINT-REMY LA VANNE",,48.80015659,3.24623109,,,0,StopArea:DUA8711637
StopPoint:DUA8743091,"CHAMPGOULIN",,48.79168358,3.25635379,,,0,StopArea:DUA8743091
StopPoint:DUA8743090,"EUSTACHE LENOIR",,48.79827887,3.26705581,,,0,StopArea:DUA8743090
StopPoint:DUA8743088,"JOUY SUR MORIN MONUMENT",,48.79068253,3.27406178,,,0,StopArea:DUA8743088
StopPoint:DUA8711639,"LA FERTE GAUCHER",,48.78271103,3.29755778,,,0,StopArea:DUA8711639
StopPoint:DUA8743081,"LA FERTE GAUCHER CENTRE",,48.78231124,3.30694913,,,0,StopArea:DUA8743081
StopPoint:DUA8727600,"CREIL",,49.26394001,2.46889193,,,0,StopArea:DUA8727600
StopPoint:DUA8727146,"AEROPORT CDG 1",,49.00975346,2.56121161,,,0,StopArea:DUA8727146
StopPoint:DUA8727157,"NANTEUIL LE HAUDOIN",,49.142825,2.79452905,,,0,StopArea:DUA8727157
StopPoint:DUA8727159,"CREPY EN VALOIS",,49.23122039,2.88844224,,,0,StopArea:DUA8727159
StopPoint:DUA8754570,"VOVES",,48.27462869,1.62148876,,,0,StopArea:DUA8754570
StopPoint:DUA8754565,"AUNEAU",,48.44525026,1.77957084,,,0,StopArea:DUA8754565
StopPoint:DUA8754552,"DOURDAN",,48.53372978,2.00875543,,,0,StopArea:DUA8754552
StopPoint:DUA8754309,"ANGERVILLE",,48.31129362,2.00351377,,,0,StopArea:DUA8754309
StopPoint:DUA8733297,"SALLE DES FETES",,48.31246793,2.00075741,,,0,StopArea:DUA8733297
StopPoint:DUA8733296,"CREDIT AGRICOLE (DOMMERVILLE)",,48.37078265,1.99753551,,,0,StopArea:DUA8733296
StopPoint:DUA8751461,"PUSSAY CHATEAU D'EAU",,48.34958449,1.99207528,,,0,StopArea:DUA8754643
StopPoint:DUA8754643,"PLACE DU CAROUGE",,48.34959348,1.99207523,,,0,StopArea:DUA8754643
StopPoint:DUA8733295,"ROUTE DE MONNERVILLE",,48.34831259,1.99681798,,,0,StopArea:DUA8733295
StopPoint:DUA8754511,"GARE DE MONNERVILLE",,48.34841331,2.03222747,,,0,StopArea:DUA8754511
StopPoint:DUA8733294,"MONNERVILLE CENTRE",,48.34657862,2.04414375,,,0,StopArea:DUA8733294
StopPoint:DUA8750095,"GUILLERVAL CENTRE",,48.3637022,2.08950242,,,0,StopArea:DUA8750095
StopPoint:DUA8733293,"MONDESIR",,48.37099581,2.08207328,,,0,StopArea:DUA8733293
StopPoint:DUA8754513,"ETAMPES",,48.43692135,2.15951606,,,0,StopArea:DUA8754513
StopPoint:DUA76:320,"GARE DE GARGES SARCELLES",,48.97692567,2.39068773,,,0,StopArea:DUA8727619
StopPoint:DUA76:319,"GARE DE PIERREFITTE STAINS",,48.96411765,2.37218093,,,0,StopArea:DUA8727116
StopPoint:DUA8768145,"LA FERTE ALAIS",,48.48495548,2.35184286,,,0,StopArea:DUA8768145
StopPoint:DUA8768143,"BALLANCOURT",,48.53150014,2.37050247,,,0,StopArea:DUA8768143
StopPoint:DUA8768141,"MENNECY",,48.57059546,2.43208218,,,0,StopArea:DUA8768141
StopPoint:DUA8768140,"MOULIN GALANT",,48.58715287,2.47347392,,,0,StopArea:DUA8768140
StopPoint:DUA8768100,"CORBEIL ESSONNES",,48.61342679,2.47291688,,,0,StopArea:DUA8768100
StopPoint:DUA8768160,"ESSONNES ROBINSON",,48.60555465,2.46243983,,,0,StopArea:DUA8768160
StopPoint:DUA8768161,"VILLABE",,48.59262659,2.46178986,,,0,StopArea:DUA8768161
StopPoint:DUA8768162,"LE PLESSIS CHENET",,48.57380684,2.47945286,,,0,StopArea:DUA8768162
StopPoint:DUA8799063,"LE COUDRAY MONCEAUX LA JUSTICE",,48.56527063,2.48827069,,,0,StopArea:DUA8799063
StopPoint:DUA8768163,"COUDRAY MONTCEAUX",,48.566117,2.49269681,,,0,StopArea:DUA8768163
StopPoint:DUA8741069,"MEULAN PLACE DU VEXIN",,49.00446993,1.90695161,,,0,StopArea:DUA8741069
StopPoint:DUA8738183,"MEULAN HARDRICOURT",,49.00575785,1.90176548,,,0,StopArea:DUA8738183
StopPoint:DUA8738155,"JUZIERS",,48.99223664,1.84511836,,,0,StopArea:DUA8738155
StopPoint:DUA8741085,"GARGENVILLE MAIRIE",,48.98809206,1.811544,,,0,StopArea:DUA8741085
StopPoint:DUA8738157,"ISSOU PORCHEVILLE",,48.97928764,1.78395774,,,0,StopArea:DUA8738157
StopPoint:DUA8738158,"LIMAY",,48.98416815,1.74777068,,,0,StopArea:DUA8738158
StopPoint:DUA8738159,"MANTES STATION",,48.98364992,1.71519566,,,0,StopArea:DUA8738159
StopPoint:DUA8738150,"MANTES LA JOLIE",,48.98949792,1.70300085,,,0,StopArea:DUA8738150
StopPoint:DUA8711613,"LONGUEVILLE",,48.51376051,3.25001692,,,0,StopArea:DUA8711613
StopPoint:DUA8711617,"SAINTE-COLOMBE SEPTVEILLES",,48.52915484,3.25534989,,,0,StopArea:DUA8711617
StopPoint:DUA8711587,"CHAMPBENOIST POIGNY",,48.5456015,3.28729451,,,0,StopArea:DUA8711587
StopPoint:DUA8711616,"PROVINS",,48.55559783,3.30285282,,,0,StopArea:DUA8711616
StopPoint:DUA8738161,"MENERVILLE",,48.96657229,1.60098129,,,0,StopArea:DUA8738161
StopPoint:DUA8741588,"ROSNY SUR SEINE",,48.99738747,1.63015263,,,0,StopArea:DUA8741588
StopPoint:DUA76:349,"Gare de Noisy le Roi",,48.8415623,2.06203083,,,0,StopArea:DUA8739387
StopPoint:DUA76:350,"Gare de St Nom la Bretèche Forêt de Marly",,48.86789653,2.05095166,,,0,StopArea:DUA76:350
StopPoint:DUA76:351,"Gare de Mareil Marly",,48.8814244,2.0793295,,,0,StopArea:DUA8738281
StopPoint:DUA76:352,"Gare de St Germain en Laye Bel Air Fourqueux",,48.89502387,2.07194236,,,0,StopArea:DUA8736692
StopPoint:DUA76:353,"Gare de St Germain en Laye Grande Ceinture",,48.90318685,2.07312748,,,0,StopArea:DUA8738280
StopPoint:DUA76:229,"PEREIRE LEVALLOIS",,48.88546277,2.29821136,,,0,StopArea:DUA8738101
StopPoint:DUA76:354,"PLACE LOULOU GASTE",,48.88693755,2.30100401,,,0,StopArea:DUA8756867
StopPoint:DUA76:316,"PORTE D'ASNIERES",,48.89082054,2.30275944,,,0,StopArea:DUA76:316
StopPoint:DUA76:355,"TOCQUEVILLE",,48.88827817,2.30641355,,,0,StopArea:DUA8756868
StopPoint:DUA76:356,"PEREIRE SAUSSURE",,48.88773979,2.30991634,,,0,StopArea:DUA8756869
StopPoint:DUA76:228,"PONT CARDINET",,48.8875699,2.31401853,,,0,StopArea:DUA8738111
StopPoint:DUA76:357,"JOUFFROY TOCQUEVILLE",,48.88582531,2.3090588,,,0,StopArea:DUA8756870
StopPoint:DUA76:358,"AMPERE WAGRAM",,48.88524871,2.30358081,,,0,StopArea:DUA59439
StopPoint:DUA8738111,"PONT CARDINET",,48.88821701,2.31371396,,,0,StopArea:DUA8738111
StopPoint:DUA8738101,"PEREIRE LEVALLOIS",,48.88540103,2.29801494,,,0,StopArea:DUA8738101
StopPoint:DUA8798223,"PORTE D'ASNIERES",,48.89082054,2.30275944,,,0,StopArea:DUA8798223
StopPoint:DUA8711610,"MEAUX",,48.95726806,2.87342522,,,0,StopArea:DUA8711610
StopPoint:DUA8711629,"VAIRES TORCY",,48.87520651,2.63756965,,,0,StopArea:DUA8711629
StopPoint:DUA8711649,"GARE DE TRILPORT",,48.96022594,2.95003743,,,0,StopArea:DUA8711649
StopPoint:DUA8711650,"CHANGIS SAINT-JEAN",,48.95916372,3.02608837,,,0,StopArea:DUA8711650
StopPoint:DUA8711651,"LA FERTE SOUS JOUARRE",,48.95082023,3.12488587,,,0,StopArea:DUA8711651
StopPoint:DUA8711658,"CHATEAU THIERRY",,49.03795301,3.40957548,,,0,StopArea:DUA8711658
StopPoint:DUA8711657,"CHEZY SUR MARNE",,48.99036289,3.36160612,,,0,StopArea:DUA8711657
StopPoint:DUA8711656,"NOGENT L'ARTAUD CHARLY",,48.96692986,3.29875954,,,0,StopArea:DUA8711656
StopPoint:DUA8711655,"NANTEUIL SAACY",,48.97402792,3.21927977,,,0,StopArea:DUA8711655
StopPoint:DUA8711611,"CHELLES GOURNAY",,48.87414214,2.58331064,,,0,StopArea:DUA8711611
StopPoint:DUA8711352,"CHENAY GAGNY",,48.87715581,2.55286142,,,0,StopArea:DUA8711352
StopPoint:DUA8711351,"GAGNY",,48.88373216,2.52541425,,,0,StopArea:DUA8711351
StopPoint:DUA8711347,"LE RAINCY VILLEMOMBLE",,48.88907442,2.51254692,,,0,StopArea:DUA8711347
StopPoint:DUA8711667,"LA FERTE MILON",,49.17950493,3.12058849,,,0,StopArea:DUA8711667
StopPoint:DUA8711666,"MAREUIL SUR OURCQ",,49.13547358,3.07560277,,,0,StopArea:DUA8711666
StopPoint:DUA8711664,"CROUY SUR OURCQ",,49.09188232,3.06266712,,,0,StopArea:DUA8711664
StopPoint:DUA8711663,"LIZY SUR OURCQ",,49.02175667,3.03173531,,,0,StopArea:DUA8711663
StopPoint:DUA8711661,"GARE D'ISLES ARMENTIERES CONGIS",,48.9984148,3.00792996,,,0,StopArea:DUA8711661
StopPoint:DUA8711300,"PARIS EST",,48.87737282,2.35943785,,,0,StopArea:DUA8711300
StopPoint:DUA8711601,"GRETZ ARMAINVILLIERS",,48.74645164,2.72720897,,,0,StopArea:DUA8711601
StopPoint:DUA8711621,"TOURNAN",,48.7394867,2.75880406,,,0,StopArea:DUA8711621
StopPoint:DUA8711602,"OZOIR LA FERRIERE",,48.77077796,2.69023227,,,0,StopArea:DUA8711602
StopPoint:DUA8711603,"ROISSY EN BRIE",,48.7956536,2.65036718,,,0,StopArea:DUA8711603
StopPoint:DUA8711604,"EMERAINVILLE PONTAULT COMBAULT",,48.805769,2.61937549,,,0,StopArea:DUA8711604
StopPoint:DUA8711380,"LES YVRIS NOISY LE GRAND",,48.82315025,2.57981718,,,0,StopArea:DUA8711380
StopPoint:DUA8711379,"VILLIERS SUR MARNE PLESSIS TREVISE",,48.82326492,2.54266004,,,0,StopArea:DUA8711379
StopPoint:DUA8711377,"LES BOULLEREAUX CHAMPIGNY",,48.82484676,2.51183607,,,0,StopArea:DUA8711377
StopPoint:DUA8711374,"NOGENT LE PERREUX",,48.83933999,2.49416861,,,0,StopArea:DUA8711374
StopPoint:DUA8711371,"VAL DE FONTENAY",,48.85426693,2.48914795,,,0,StopArea:DUA8711371
StopPoint:DUA8711370,"ROSNY SOUS BOIS",,48.86991026,2.48574157,,,0,StopArea:DUA8711370
StopPoint:DUA8711369,"ROSNY BOIS PERRIER",,48.88230177,2.48140165,,,0,StopArea:DUA8711369
StopPoint:DUA8711321,"NOISY LE SEC",,48.89665007,2.45834387,,,0,StopArea:DUA8711321
StopPoint:DUA8711320,"PANTIN",,48.89810972,2.40034256,,,0,StopArea:DUA8711320
StopPoint:DUA8711607,"VERNEUIL L'ETANG",,48.6443742,2.82515118,,,0,StopArea:DUA8711607
StopPoint:DUA8711608,"MORMANT",,48.61401661,2.88823443,,,0,StopArea:DUA8711608
StopPoint:DUA8711609,"NANGIS",,48.56212776,3.01175044,,,0,StopArea:DUA8711609
StopPoint:DUA8711631,"LAGNY THORIGNY",,48.88218764,2.70599239,,,0,StopArea:DUA8711631
StopPoint:DUA8711632,"ESBLY",,48.90307197,2.81022574,,,0,StopArea:DUA8711632
StopPoint:DUA8711622,"MARLES EN BRIE",,48.73493953,2.86893505,,,0,StopArea:DUA8711622
StopPoint:DUA8711624,"MORTCERF",,48.78949679,2.90736587,,,0,StopArea:DUA8711624
StopPoint:DUA8711626,"GUERARD LA CELLE SUR MORIN",,48.81077556,2.95370864,,,0,StopArea:DUA8711626
StopPoint:DUA8711627,"FAREMOUTIERS POMMEUSE",,48.80865445,2.99308804,,,0,StopArea:DUA8711627
StopPoint:DUA8711628,"MOUROUX",,48.81379922,3.04291603,,,0,StopArea:DUA8711628
